#  
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-08-29T13:06:08 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to: cds-question@unistra.fr
# 
#   
#Coosys J2000: eq_FK5 J2000 
#INFO votable-version=1.99+ (14-Oct-2013) 
#INFO -ref=VIZ5d67c90162fd 
#INFO -out.max=unlimited 
#INFO queryParameters=19 
#-oc.form=sexa
#-out.max=unlimited
#-nav=cat:J/MNRAS/403/1413&tab:{J/MNRAS/403/1413/yields}&key:source=J/MNRAS/403/1413/yields&HTTPPRM:&&-ref=VIZ5d67c90162fd&-file=.&-oc.form=sexa&-order=I&-out.form=verb&-out=M0&-out=Mix&-out=Z0&-out=M1&-out=El&-out=A&-out=Yield&-out=M(i)lost&-out=M(i)0&-out=<X(i)>&-out=X0(i)&-out=f&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.max=50&-out.form=HTML Table&
#-source=J/MNRAS/403/1413/yields
#-order=I
#-out=M0
#-out=Mix
#Mix=n
#-out=Z0
#Z0=0.02
#-out=M1
#-out=El
#-out=A
#-out=Yield
#-out=M(i)lost
#-out=M(i)0
#-out=<X(i)>
#-out=X0(i)
#-out=f
#

#RESOURCE=yCat_74031413
#Name: J/MNRAS/403/1413
#Title: Updated stellar yields from AGB models (Karakas, 2010)
#Table J_MNRAS_403_1413_yields:
#Name: J/MNRAS/403/1413/yields
#Title: Stellar yields
#---Details of Columns:
#    M0 (solMass)       (F5.2)  [1/6.5] Initial mass [ucd=phys.mass]
#    Mix                (A1)    Simbad column added by the CDS [ucd=stat.param]
#    Z0                 (F7.4)  Initial metallicity [ucd=phys.abund.Z]
#    M1 (solMass)       (F6.3)  Final mass (1) [ucd=phys.mass]
#    El                 (a4)    Species i (2) [ucd=phys.atmol.element]
#    A                  (I2)    Atomic mass of the species i [ucd=phys.mass]
#    Yield (solMass)    (D9.2)  Net yield [ucd=phys.composition.yield]
#    M(i)lost (solMass) (D9.2)  Mass of species i lost in the wind [ucd=phys.mass]
#    M(i)0 (solMass)    (D9.2)  Mass of species i initially present in the wind [ucd=phys.mass]
#    <X(i)>             (E9.2)  Average abundance of species i in the wind (mass fraction) [ucd=phys.abund]
#    X0(i)              (E9.2)  initial mass fraction of species i (mass fraction) [ucd=phys.mass]
#    f                  (E9.2)  Production factor, f=log10(<X(i)>/X0(i)) [ucd=arith.factor]
#----- - ------- ------ ---- -- --------- --------- --------- --------- --------- ---------
#M0    M                                                                                   
#(sol  i         M1 (so         Yield     M(i)lost  M(i)0                                  
#Mass) x Z0      lMass) El   A  (solMass) (solMass) (solMass) <X(i)>    X0(i)     f        
#----- - ------- ------ ---- -- --------- --------- --------- --------- --------- ---------
 5.00 n  0.0200  0.879 Si   31  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.00 n  0.0200  0.879 Si   32  3.20e-12  3.20e-12  0.00e+00  7.76e-13  0.00e+00  0.00e+00
 5.00 n  0.0200  0.879 Si   33  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.00 n  0.0200  0.879 P    29  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.00 n  0.0200  0.879 P    30  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.00 n  0.0200  0.879 P    31  5.19e-07  3.42e-05  3.37e-05  8.30e-06  8.17e-06  6.61e-03
 5.00 n  0.0200  0.879 P    32  8.17e-16  8.17e-16  0.00e+00  1.98e-16  0.00e+00  0.00e+00
 5.00 n  0.0200  0.879 P    33  1.86e-29  1.86e-29  0.00e+00  4.51e-30  0.00e+00  0.00e+00
 5.00 n  0.0200  0.879 P    34  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.00 n  0.0200  0.879 S    32 -3.21e-06  1.63e-03  1.63e-03  3.96e-04  3.97e-04 -8.79e-04
 5.00 n  0.0200  0.879 S    33  1.61e-07  1.35e-05  1.33e-05  3.27e-06  3.23e-06  5.20e-03
 5.00 n  0.0200  0.879 S    34  3.78e-08  7.71e-04  7.71e-04  1.87e-04  1.87e-04 -5.20e-06
 5.00 n  0.0200  0.879 S    35  1.37e-07  1.37e-07  0.00e+00  3.32e-08  0.00e+00  0.00e+00
 5.00 n  0.0200  0.879 Fe   54 -2.70e-06  2.92e-04  2.94e-04  7.08e-05  7.15e-05 -4.03e-03
 5.00 n  0.0200  0.879 Fe   55  3.66e-07  3.66e-07  0.00e+00  8.88e-08  0.00e+00  0.00e+00
 5.00 n  0.0200  0.879 Fe   56 -2.55e-05  4.80e-03  4.83e-03  1.17e-03  1.17e-03 -2.33e-03
 5.00 n  0.0200  0.879 Fe   57  5.91e-06  1.24e-04  1.18e-04  3.00e-05  2.86e-05  2.12e-02
 5.00 n  0.0200  0.879 Fe   58  1.39e-05  2.91e-05  1.53e-05  7.07e-06  3.71e-06  2.81e-01
 5.00 n  0.0200  0.879 Fe   59  2.51e-27  2.51e-27  0.00e+00  6.09e-28  0.00e+00  0.00e+00
 5.00 n  0.0200  0.879 Fe   60  1.66e-06  1.66e-06  0.00e+00  4.02e-07  0.00e+00  0.00e+00
 5.00 n  0.0200  0.879 Fe   61  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.00 n  0.0200  0.879 Co   59  3.59e-06  1.75e-05  1.39e-05  4.24e-06  3.37e-06  1.00e-01
 5.00 n  0.0200  0.879 Co   60  1.80e-11  1.80e-11  0.00e+00  4.37e-12  0.00e+00  0.00e+00
 5.00 n  0.0200  0.879 Co   61  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.00 n  0.0200  0.879 Ni   58 -1.95e-06  2.02e-04  2.04e-04  4.91e-05  4.95e-05 -4.18e-03
 5.00 n  0.0200  0.879 Ni   59  9.09e-08  9.09e-08  0.00e+00  2.21e-08  0.00e+00  0.00e+00
 5.00 n  0.0200  0.879 Ni   60  1.03e-06  8.19e-05  8.09e-05  1.99e-05  1.96e-05  5.46e-03
 5.00 n  0.0200  0.879 Ni   61  1.63e-05  1.99e-05  3.55e-06  4.82e-06  8.61e-07  7.48e-01
 5.00 n  0.0200  0.879 Ni   62 -1.15e-05  1.33e-08  1.15e-05  3.24e-09  2.78e-06 -2.93e+00
 5.50 n  0.0200  0.900 g     1  1.07e-06  1.33e-06  2.61e-07  2.90e-07  5.67e-08  7.09e-01
 5.50 n  0.0200  0.900 n     1  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 p     1 -2.75e-01  2.89e+00  3.16e+00  6.28e-01  6.88e-01 -3.96e-02
 5.50 n  0.0200  0.900 D     2  2.19e-17  2.19e-17  0.00e+00  4.76e-18  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 He    3  7.29e-06  7.29e-06  0.00e+00  1.59e-06  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 He    4  2.51e-01  1.60e+00  1.35e+00  3.48e-01  2.93e-01  7.42e-02
 5.50 n  0.0200  0.900 Li    7  3.67e-09  1.23e-08  8.58e-09  2.66e-09  1.87e-09  1.55e-01
 5.50 n  0.0200  0.900 Be    7  1.78e-08  1.78e-08  0.00e+00  3.87e-09  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 B     8  4.92e-24  4.92e-24  0.00e+00  1.07e-24  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 C    12 -6.46e-03  7.50e-03  1.40e-02  1.63e-03  3.04e-03 -2.70e-01
 5.50 n  0.0200  0.900 C    13  5.98e-04  7.66e-04  1.68e-04  1.67e-04  3.65e-05  6.59e-01
 5.50 n  0.0200  0.900 C    14  2.54e-08  2.54e-08  0.00e+00  5.52e-09  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 N    13  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 N    14  3.40e-02  3.91e-02  5.09e-03  8.49e-03  1.11e-03  8.85e-01
 5.50 n  0.0200  0.900 N    15 -1.93e-05  7.97e-07  2.01e-05  1.73e-07  4.37e-06 -1.40e+00
 5.50 n  0.0200  0.900 O    14  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 O    15  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 O    16 -5.99e-03  3.82e-02  4.42e-02  8.30e-03  9.61e-03 -6.33e-02
 5.50 n  0.0200  0.900 O    17  6.57e-05  8.36e-05  1.79e-05  1.82e-05  3.89e-06  6.69e-01
 5.50 n  0.0200  0.900 O    18 -9.92e-05  6.29e-07  9.98e-05  1.37e-07  2.17e-05 -2.20e+00
 5.50 n  0.0200  0.900 O    19  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 F    17  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 F    18  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 F    19  3.24e-07  2.19e-06  1.87e-06  4.76e-07  4.06e-07  6.95e-02
 5.50 n  0.0200  0.900 F    20  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 Ne   19  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 Ne   20 -6.52e-06  7.45e-03  7.46e-03  1.62e-03  1.62e-03 -4.06e-04
 5.50 n  0.0200  0.900 Ne   21 -1.71e-05  1.86e-06  1.90e-05  4.05e-07  4.13e-06 -1.01e+00
 5.50 n  0.0200  0.900 Ne   22  1.30e-03  1.90e-03  6.00e-04  4.13e-04  1.30e-04  5.01e-01
 5.50 n  0.0200  0.900 Ne   23  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 Na   21  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 Na   22  1.22e-10  1.22e-10  0.00e+00  2.66e-11  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 Na   23  1.12e-04  2.66e-04  1.54e-04  5.78e-05  3.34e-05  2.37e-01
 5.50 n  0.0200  0.900 Na   24  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 Mg   23  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 Mg   24 -3.88e-05  2.33e-03  2.37e-03  5.07e-04  5.16e-04 -7.19e-03
 5.50 n  0.0200  0.900 Mg   25  1.45e-04  4.57e-04  3.12e-04  9.94e-05  6.78e-05  1.66e-01
 5.50 n  0.0200  0.900 Mg   26  2.69e-04  6.26e-04  3.58e-04  1.36e-04  7.77e-05  2.43e-01
 5.50 n  0.0200  0.900 Mg   27  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 Al   25  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 Al   26  2.59e-06  2.59e-06  0.00e+00  5.62e-07  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 Al   26  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 Al   27  2.45e-05  2.92e-04  2.67e-04  6.35e-05  5.82e-05  3.80e-02
 5.50 n  0.0200  0.900 Al   28  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 Si   27  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 Si   28  1.13e-05  3.02e-03  3.01e-03  6.57e-04  6.54e-04  1.60e-03
 5.50 n  0.0200  0.900 Si   29  4.00e-06  1.62e-04  1.58e-04  3.52e-05  3.43e-05  1.08e-02
 5.50 n  0.0200  0.900 Si   30  8.51e-06  1.17e-04  1.08e-04  2.54e-05  2.36e-05  3.28e-02
 5.50 n  0.0200  0.900 Si   31  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 Si   32  1.34e-11  1.34e-11  0.00e+00  2.91e-12  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 Si   33  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 P    29  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 P    30  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 P    31  1.42e-06  3.90e-05  3.76e-05  8.48e-06  8.17e-06  1.60e-02
 5.50 n  0.0200  0.900 P    32  3.42e-15  3.42e-15  0.00e+00  7.44e-16  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 P    33  3.25e-25  3.25e-25  0.00e+00  7.07e-26  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 P    34  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 S    32 -6.54e-06  1.82e-03  1.82e-03  3.95e-04  3.97e-04 -1.59e-03
 5.50 n  0.0200  0.900 S    33  2.14e-07  1.51e-05  1.48e-05  3.27e-06  3.23e-06  6.20e-03
 5.50 n  0.0200  0.900 S    34  1.90e-07  8.61e-04  8.61e-04  1.87e-04  1.87e-04  6.96e-05
 5.50 n  0.0200  0.900 S    35  3.09e-07  3.09e-07  0.00e+00  6.72e-08  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 Fe   54 -4.54e-06  3.24e-04  3.29e-04  7.05e-05  7.15e-05 -6.06e-03
 5.50 n  0.0200  0.900 Fe   55  4.29e-07  4.29e-07  0.00e+00  9.32e-08  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 Fe   56 -4.88e-05  5.34e-03  5.39e-03  1.16e-03  1.17e-03 -3.98e-03
 5.50 n  0.0200  0.900 Fe   57  7.27e-06  1.39e-04  1.32e-04  3.02e-05  2.86e-05  2.33e-02
 5.50 n  0.0200  0.900 Fe   58  2.45e-05  4.15e-05  1.70e-05  9.03e-06  3.71e-06  3.87e-01
 5.50 n  0.0200  0.900 Fe   59  1.53e-25  1.53e-25  0.00e+00  3.33e-26  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 Fe   60  5.65e-06  5.65e-06  0.00e+00  1.23e-06  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 Fe   61  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 Co   59  7.59e-06  2.31e-05  1.55e-05  5.02e-06  3.37e-06  1.73e-01
 5.50 n  0.0200  0.900 Co   60  2.15e-11  2.15e-11  0.00e+00  4.66e-12  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 Co   61  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 Ni   58 -3.18e-06  2.25e-04  2.28e-04  4.89e-05  4.95e-05 -6.13e-03
 5.50 n  0.0200  0.900 Ni   59  6.04e-08  6.04e-08  0.00e+00  1.31e-08  0.00e+00  0.00e+00
 5.50 n  0.0200  0.900 Ni   60  2.11e-06  9.24e-05  9.03e-05  2.01e-05  1.96e-05  9.99e-03
 5.50 n  0.0200  0.900 Ni   61  2.53e-05  2.93e-05  3.96e-06  6.37e-06  8.61e-07  8.69e-01
 5.50 n  0.0200  0.900 Ni   62 -1.28e-05  1.62e-08  1.28e-05  3.52e-09  2.78e-06 -2.90e+00
 6.00 n  0.0200  0.929 g     1  1.10e-06  1.39e-06  2.88e-07  2.74e-07  5.67e-08  6.84e-01
 6.00 n  0.0200  0.929 n     1  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 p     1 -3.52e-01  3.14e+00  3.49e+00  6.19e-01  6.88e-01 -4.62e-02
 6.00 n  0.0200  0.929 D     2  2.35e-17  2.35e-17  0.00e+00  4.63e-18  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 He    3  4.29e-06  4.29e-06  0.00e+00  8.45e-07  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 He    4  3.31e-01  1.82e+00  1.49e+00  3.58e-01  2.93e-01  8.74e-02
 6.00 n  0.0200  0.929 Li    7 -5.22e-10  8.94e-09  9.46e-09  1.76e-09  1.87e-09 -2.47e-02
 6.00 n  0.0200  0.929 Be    7  1.30e-08  1.30e-08  0.00e+00  2.57e-09  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 B     8  4.05e-24  4.05e-24  0.00e+00  7.98e-25  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 C    12 -9.86e-03  5.53e-03  1.54e-02  1.09e-03  3.04e-03 -4.44e-01
 6.00 n  0.0200  0.929 C    13  5.55e-04  7.40e-04  1.85e-04  1.46e-04  3.65e-05  6.01e-01
 6.00 n  0.0200  0.929 C    14  1.57e-08  1.57e-08  0.00e+00  3.09e-09  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 N    13  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 N    14  3.62e-02  4.18e-02  5.61e-03  8.25e-03  1.11e-03  8.73e-01
 6.00 n  0.0200  0.929 N    15 -2.12e-05  9.17e-07  2.21e-05  1.81e-07  4.37e-06 -1.38e+00
 6.00 n  0.0200  0.929 O    14  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 O    15  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 O    16 -8.03e-03  4.07e-02  4.87e-02  8.02e-03  9.61e-03 -7.83e-02
 6.00 n  0.0200  0.929 O    17  8.29e-05  1.03e-04  1.97e-05  2.02e-05  3.89e-06  7.16e-01
 6.00 n  0.0200  0.929 O    18 -1.09e-04  7.03e-07  1.10e-04  1.39e-07  2.17e-05 -2.19e+00
 6.00 n  0.0200  0.929 O    19  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 F    17  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 F    18  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 F    19 -8.13e-07  1.24e-06  2.06e-06  2.45e-07  4.06e-07 -2.19e-01
 6.00 n  0.0200  0.929 F    20  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 Ne   19  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 Ne   20 -1.37e-05  8.21e-03  8.22e-03  1.62e-03  1.62e-03 -7.49e-04
 6.00 n  0.0200  0.929 Ne   21 -1.97e-05  1.27e-06  2.10e-05  2.50e-07  4.13e-06 -1.22e+00
 6.00 n  0.0200  0.929 Ne   22  8.98e-04  1.56e-03  6.61e-04  3.07e-04  1.30e-04  3.72e-01
 6.00 n  0.0200  0.929 Ne   23  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 Na   21  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 Na   22  1.79e-10  1.79e-10  0.00e+00  3.54e-11  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 Na   23  1.31e-04  3.01e-04  1.70e-04  5.93e-05  3.34e-05  2.49e-01
 6.00 n  0.0200  0.929 Na   24  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 Mg   23  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 Mg   24 -5.10e-05  2.56e-03  2.61e-03  5.06e-04  5.16e-04 -8.59e-03
 6.00 n  0.0200  0.929 Mg   25  1.27e-04  4.71e-04  3.44e-04  9.28e-05  6.78e-05  1.37e-01
 6.00 n  0.0200  0.929 Mg   26  2.47e-04  6.41e-04  3.94e-04  1.26e-04  7.77e-05  2.11e-01
 6.00 n  0.0200  0.929 Mg   27  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 Al   25  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 Al   26  3.71e-06  3.71e-06  0.00e+00  7.32e-07  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 Al   26  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 Al   27  2.12e-05  3.16e-04  2.95e-04  6.23e-05  5.82e-05  3.01e-02
 6.00 n  0.0200  0.929 Al   28  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 Si   27  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 Si   28  1.29e-05  3.33e-03  3.32e-03  6.57e-04  6.54e-04  1.67e-03
 6.00 n  0.0200  0.929 Si   29  3.68e-06  1.78e-04  1.74e-04  3.50e-05  3.43e-05  9.07e-03
 6.00 n  0.0200  0.929 Si   30  7.43e-06  1.27e-04  1.19e-04  2.50e-05  2.36e-05  2.62e-02
 6.00 n  0.0200  0.929 Si   31  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 Si   32  4.05e-11  4.05e-11  0.00e+00  7.99e-12  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 Si   33  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 P    29  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 P    30  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 P    31  1.33e-06  4.28e-05  4.14e-05  8.43e-06  8.17e-06  1.37e-02
 6.00 n  0.0200  0.929 P    32  1.03e-14  1.03e-14  0.00e+00  2.04e-15  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 P    33  4.23e-24  4.23e-24  0.00e+00  8.33e-25  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 P    34  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 S    32 -5.69e-06  2.01e-03  2.01e-03  3.95e-04  3.97e-04 -1.26e-03
 6.00 n  0.0200  0.929 S    33  1.67e-07  1.65e-05  1.64e-05  3.26e-06  3.23e-06  4.38e-03
 6.00 n  0.0200  0.929 S    34  5.61e-08  9.49e-04  9.49e-04  1.87e-04  1.87e-04 -2.07e-07
 6.00 n  0.0200  0.929 S    35  2.66e-07  2.66e-07  0.00e+00  5.24e-08  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 Fe   54 -3.92e-06  3.58e-04  3.62e-04  7.07e-05  7.15e-05 -4.75e-03
 6.00 n  0.0200  0.929 Fe   55  5.67e-07  5.67e-07  0.00e+00  1.12e-07  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 Fe   56 -4.10e-05  5.90e-03  5.94e-03  1.16e-03  1.17e-03 -3.03e-03
 6.00 n  0.0200  0.929 Fe   57  5.79e-06  1.51e-04  1.45e-04  2.98e-05  2.86e-05  1.70e-02
 6.00 n  0.0200  0.929 Fe   58  1.94e-05  3.82e-05  1.88e-05  7.53e-06  3.71e-06  3.08e-01
 6.00 n  0.0200  0.929 Fe   59  3.19e-24  3.19e-24  0.00e+00  6.30e-25  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 Fe   60  4.71e-06  4.71e-06  0.00e+00  9.30e-07  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 Fe   61  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 Co   59  6.11e-06  2.32e-05  1.71e-05  4.57e-06  3.37e-06  1.33e-01
 6.00 n  0.0200  0.929 Co   60  5.76e-10  5.76e-10  0.00e+00  1.14e-10  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 Co   61  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 Ni   58 -2.65e-06  2.49e-04  2.51e-04  4.90e-05  4.95e-05 -4.63e-03
 6.00 n  0.0200  0.929 Ni   59  5.42e-08  5.42e-08  0.00e+00  1.07e-08  0.00e+00  0.00e+00
 6.00 n  0.0200  0.929 Ni   60  1.69e-06  1.01e-04  9.95e-05  2.00e-05  1.96e-05  7.30e-03
 6.00 n  0.0200  0.929 Ni   61  2.56e-05  3.00e-05  4.37e-06  5.91e-06  8.61e-07  8.36e-01
 6.00 n  0.0200  0.929 Ni   62 -1.41e-05  1.68e-08  1.41e-05  3.31e-09  2.78e-06 -2.92e+00
 6.50 n  0.0200  0.963 g     1  1.21e-06  1.52e-06  3.14e-07  2.75e-07  5.67e-08  6.85e-01
 6.50 n  0.0200  0.963 n     1  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 6.50 n  0.0200  0.963 p     1 -4.20e-01  3.39e+00  3.81e+00  6.12e-01  6.88e-01 -5.07e-02
 6.50 n  0.0200  0.963 D     2  2.46e-17  2.46e-17  0.00e+00  4.44e-18  0.00e+00  0.00e+00
 6.50 n  0.0200  0.963 He    3  4.43e-06  4.43e-06  0.00e+00  8.00e-07  0.00e+00  0.00e+00
 6.50 n  0.0200  0.963 He    4  4.02e-01  2.03e+00  1.62e+00  3.66e-01  2.93e-01  9.62e-02
 6.50 n  0.0200  0.963 Li    7  2.13e-09  1.25e-08  1.03e-08  2.25e-09  1.87e-09  8.14e-02
 6.50 n  0.0200  0.963 Be    7  1.67e-08  1.67e-08  0.00e+00  3.02e-09  0.00e+00  0.00e+00
 6.50 n  0.0200  0.963 B     8  1.02e-23  1.02e-23  0.00e+00  1.85e-24  0.00e+00  0.00e+00
 6.50 n  0.0200  0.963 C    12 -1.12e-02  5.56e-03  1.68e-02  1.00e-03  3.04e-03 -4.81e-01
 6.50 n  0.0200  0.963 C    13  5.31e-04  7.34e-04  2.02e-04  1.32e-04  3.65e-05  5.60e-01
 6.50 n  0.0200  0.963 C    14  1.17e-08  1.17e-08  0.00e+00  2.12e-09  0.00e+00  0.00e+00
 6.50 n  0.0200  0.963 N    13  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 6.50 n  0.0200  0.963 N    14  3.66e-02  4.27e-02  6.12e-03  7.71e-03  1.11e-03  8.44e-01
 6.50 n  0.0200  0.963 N    15 -2.31e-05  1.04e-06  2.42e-05  1.88e-07  4.37e-06 -1.37e+00
 6.50 n  0.0200  0.963 O    14  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
